DateOfDeparture;Departure;Arrival;WeeksToDeparture;log_PAX;std_wtd
2011-12-17;MCO;ATL;13.74074074;10.61238242;10.43512041
2012-06-14;DEN;ORD;8.705882353;11.56757836;6.468816602
2012-06-17;MSP;DEN;11.30434783;10.561284;7.424987191
2012-08-01;PHL;DFW;9.166666667;10.561284;6.419180816
2011-10-15;DFW;BOS;8.611111111;9.8624898;5.542763049
2012-04-12;DEN;LAS;11.34782609;10.67434745;7.315044868
2011-11-16;DFW;LAX;13.14285714;11.96705014;9.029639613
2012-05-04;ORD;LGA;11.86956522;13.63275175;8.319223892
2012-05-26;EWR;ATL;7.1875;8.661676425;5.856264452
2012-06-20;SFO;EWR;15.80769231;11.16458785;12.55394514
2012-03-06;MSP;ORD;11.05882353;11.93322442;10.31061703
2011-11-25;MIA;LGA;13.36;9.81478961;9.595485049
2012-05-02;DEN;LAS;11.31818182;10.40606085;8.002299453
2012-11-29;MCO;PHL;12.61538462;10.45468494;9.461826137
2011-09-14;LAX;SEA;11.84;11.13625856;8.10185164
2011-12-01;ATL;DTW;9.157894737;10.47514192;5.927929729
2011-11-02;DEN;SFO;13.08333333;11.32608082;9.178977241
2012-04-10;DFW;ATL;8.058823529;11.63432418;6.731182922
2012-12-10;DEN;SFO;13.33333333;11.59753846;12.36257794
2012-09-08;DFW;SFO;15.75;10.24442641;12.27670116
2011-12-13;DFW;LAS;9.736842105;9.715565373;6.846265042
2012-04-19;SFO;ORD;13.12;12.6904411;9.601735954
2012-04-02;ORD;MSP;8.8;12.01814856;9.190056739
2011-11-10;MSP;ORD;11.05;12.51950056;8.407233727
2012-04-26;ATL;LAX;10.9;11.43458875;10.63212609
2012-06-14;DEN;LAX;12.36363636;11.25602654;9.499601268
2011-10-01;MIA;JFK;12.16666667;10.356135;8.095445132
2012-10-23;ATL;MCO;15.46666667;12.2804763;11.69949405
2012-10-21;DEN;LAS;14.62962963;10.98777361;10.02745519
2012-09-13;LAX;DEN;12.95;11.32177868;12.1978212
2012-07-03;ATL;CLT;8.85;10.18991385;6.343459126
2012-09-16;BOS;LAX;14.26923077;11.150477;10.40983263
2013-02-12;BOS;SFO;10.17647059;11.09780409;9.448778321
2011-11-01;DEN;ATL;8.705882353;10.61238242;6.282562235
2011-10-06;LAS;SFO;14.10344828;11.11713044;8.682267757
2011-10-25;DEN;LAS;12.56521739;10.7809465;9.457205463
2013-01-23;EWR;SFO;9.1875;10.59973847;7.721992403
2012-09-07;ORD;DFW;10.47368421;12.13312954;8.335789112
2011-11-23;SFO;LAS;13.57692308;11.15989608;9.675424857
2012-06-29;BOS;LAX;14.40740741;11.07336107;10.61297921
2012-01-25;ATL;MIA;9.578947368;10.97225362;9.581903021
2012-01-18;ORD;BOS;9.352941176;11.76445066;7.407269879
2013-01-28;IAH;ORD;9.647058824;10.98777361;8.038510251
2012-09-11;ORD;DFW;11;12.12194525;8.530058896
2012-03-02;LAX;SFO;13;12.40260919;10.57512805
2011-11-20;ATL;DEN;11.45833333;10.14997708;8.836579934
2011-09-17;BOS;SFO;13.07692308;10.62494123;8.480203191
2012-12-05;SFO;JFK;12.58333333;12.78320497;8.885340475
2013-01-01;ATL;BOS;14.84615385;8.959382776;11.10924771
2012-06-11;LGA;CLT;7.625;11.21998724;4.991659711
2013-01-29;SFO;LAS;12.04545455;9.918164852;8.930830883
2013-01-26;DFW;LAS;9.111111111;9.417859021;6.798692685
2012-04-11;ORD;DEN;7.625;10.95660338;4.991659711
2012-05-30;DFW;LGA;11.04545455;11.52943847;9.408594211
2013-01-01;DEN;SFO;13.48148148;9.927284556;10.70718799
2012-07-24;LGA;MIA;13.89285714;10.75194163;8.862485588
2012-04-25;ORD;LGA;10.59090909;13.94871249;8.953100505
2012-08-11;BOS;LGA;8.75;7.726845816;8.170067319
2012-10-16;MIA;LGA;14.84615385;11.05357334;12.24970957
2012-04-26;DTW;LGA;10.0952381;11.40186904;8.227422208
2011-09-18;EWR;SFO;12.55555556;11.70227904;8.648402846
2012-08-03;LGA;CLT;8.235294118;11.42646248;5.379700407
2012-08-18;LGA;ORD;13.66666667;11.44267977;9.139937721
2012-03-30;DFW;ORD;12.05;12.16354494;10.54551539
2012-12-19;LAS;ORD;13.375;9.981085665;9.863470154
2012-09-29;SEA;ORD;14.44444444;9.805101403;11.11593912
2011-10-15;IAH;ORD;12.6;9.890535077;8.465616733
2012-12-22;SFO;LAX;20.85;11.68108591;14.27845786
2012-11-05;SEA;SFO;8.764705882;11.41010294;6.5434071
2013-01-26;DFW;PHL;9.375;7.949794623;7.804912983
2012-10-09;LAX;SFO;14.96666667;12.84321455;11.39716642
2012-06-10;PHL;ATL;12.27272727;11.18787125;11.51885336
2011-10-24;BOS;ORD;10.68181818;12.69250756;6.792056731
2012-05-13;BOS;SFO;11.54545455;11.50617444;8.688949045
2012-01-18;DEN;LAS;10.6;10.58700821;7.76903435
2012-05-06;SEA;ORD;9.842105263;11.11713044;6.86588311
2012-12-03;ORD;IAH;9.588235294;11.33037305;7.984820157
2012-02-25;DEN;ATL;14.875;9.684738625;11.74849667
2011-09-12;ATL;EWR;8.235294118;11.71975785;5.448961045
2012-02-04;LAX;JFK;13.2;12.09653262;11.35781669
2013-02-03;LAX;BOS;10.04761905;10.58700821;7.579420759
2012-01-14;DFW;PHL;6.857142857;8.569787113;4.849379704
2011-09-13;MSP;DEN;9.55;10.42008329;7.229144231
2012-12-27;BOS;EWR;17.06666667;9.077833738;13.2455154
2012-08-11;ORD;DTW;10.80952381;9.74589085;7.619836269
2012-01-01;ORD;PHL;13.34782609;9.332238542;10.97769928
2012-12-16;LGA;CLT;11.6;10.62494123;8.164965809
2012-10-06;IAH;LAX;12.54545455;9.824427749;10.24335916
2012-10-11;DEN;SEA;7.4;10.94609644;5.329165038
2011-11-12;DFW;LAS;11.04545455;10.37053642;7.454479463
2012-07-15;LAS;DEN;12.56;10.51539476;8.185759993
2012-11-13;ATL;SFO;10.5;11.23358372;7.200146197
2012-10-13;PHL;DFW;11.04761905;8.588530746;7.896050851
2012-03-30;SFO;ATL;11.45;10.91956718;9.162136041
2012-03-28;BOS;ATL;10.0952381;11.3174666;7.867050031
2011-10-29;ATL;DFW;9.944444444;10.44781578;7.157655073
2013-01-09;DFW;LAX;13.30434783;11.47072504;10.66188958
2011-12-12;PHX;ORD;10.4;10.56774839;7.687310117
2012-02-05;BOS;ORD;8.133333333;10.25971319;4.718756898
2012-11-05;SFO;EWR;10.5;9.890535077;7.612316889
2012-08-31;BOS;PHL;10.58823529;10.10916635;8.239074762
2012-06-28;ATL;MCO;13.92857143;11.81141296;10.15775045
2011-10-15;BOS;ATL;11.39130435;10.64362228;9.008779205
2011-09-28;IAH;LAX;10.42857143;10.14997708;6.996938106
2011-11-17;DEN;LAS;12.39130435;10.55479712;9.02390326
2012-07-19;DTW;LGA;8.777777778;11.58261857;5.806239601
2012-09-27;LAX;ATL;16;11.85722168;11.12269238
2012-06-15;PHL;ATL;8.9375;11.67753018;7.646077426
2012-02-07;ORD;SEA;8.555555556;10.4615289;6.921596401
2012-08-06;EWR;SFO;13.875;11.09780409;11.46378987
2012-02-28;LAS;DEN;10.68421053;9.834016335;8.380218981
2012-09-08;ORD;PHL;11.05263158;10.39900989;8.796929289
2011-10-05;PHL;BOS;6.461538462;11.89561019;4.683577419
2011-11-01;SFO;LAS;12.32;11.11231759;7.898945077
2012-02-05;PHL;ORD;8.285714286;10.09258868;7.770046742
2012-02-12;ORD;DEN;10.26315789;10.50207345;7.687234044
2012-03-16;SFO;ATL;7.882352941;10.84321248;6.303593746
2011-09-24;MIA;ATL;13.11538462;10.31225119;8.496243514
2012-08-17;DEN;ATL;11.04347826;11.08317675;6.858824845
2011-10-21;ORD;BOS;10.42105263;12.19616926;8.506963092
2011-10-13;MIA;ATL;14.28571429;11.62336445;10.50522672
2012-12-14;SEA;SFO;10.7826087;11.54096256;7.867981847
2012-03-22;SFO;EWR;9.705882353;11.27378835;8.512965889
2012-07-17;LAX;ATL;14.14285714;11.33465543;10.13141168
2012-06-18;MSP;ATL;9.75;11.18787125;6.323515012
2012-11-14;BOS;LAX;11.11111111;10.6804322;9.272913679
2012-03-31;SFO;SEA;11.66666667;10.45468494;8.89878676
2011-12-17;DEN;MSP;10.28571429;9.8624898;6.686874136
2012-10-19;JFK;SFO;19.21621622;12.69457173;12.28625052
2012-10-21;MCO;ATL;13.67857143;10.97744131;10.02239556
2012-12-09;LAX;DFW;15.14814815;11.21086754;12.60251411
2011-09-19;LAX;BOS;11.86363636;11.14574955;8.084644201
2012-04-11;MSP;DEN;6.714285714;10.58700821;4.496640993
2011-11-26;LAX;ORD;16.06060606;11.74395621;11.18855273
2012-11-23;PHL;ORD;8.235294118;9.610763884;5.379700407
2012-02-19;JFK;LAS;13.32;11.04360019;9.472416094
2012-10-10;PHL;DFW;8.941176471;10.90346657;7.386394488
2011-11-19;DEN;ATL;12.73076923;9.989903534;8.067503665
2012-09-10;ATL;MSP;8.764705882;11.52558123;8.17411625
2011-12-13;DEN;SFO;8.833333333;11.04360019;5.943360111
2011-11-03;ATL;CLT;7.6875;10.83763706;6.436549283
2012-08-17;EWR;ORD;13.33333333;11.21998724;10.86144624
2012-03-31;MIA;JFK;15.59375;10.69254248;10.88016655
2012-06-29;DFW;ATL;12.375;11.93942036;8.711873457
2012-06-20;MSP;ORD;13.47826087;12.77926626;11.09819627
2011-10-25;MSP;DEN;8.666666667;10.43400108;6.650961894
2012-05-03;DEN;DFW;9.736842105;11.69876353;7.163503994
2011-09-22;SFO;BOS;13.81481481;12.03878882;8.823208195
2011-11-03;DFW;LAS;12.13043478;10.65597315;8.797232766
2011-10-21;LAX;JFK;14.96666667;13.36779035;9.539331768
2012-04-25;EWR;ORD;10.05;11.91137508;9.104510161
2012-07-28;ATL;BOS;13.25;10.17404162;10.77940871
2011-12-09;DFW;LGA;11.36363636;11.59381966;7.93752663
2012-06-24;JFK;LAS;15.03448276;11.03357341;11.30575946
2012-10-04;CLT;ATL;7.9375;11.14101009;7.424901795
2012-08-30;LGA;DTW;11.72727273;11.02349244;8.475071671
2011-11-22;LAX;ORD;15.9375;11.97919986;10.10249889
2012-08-04;SFO;SEA;14.92592593;10.19779959;11.21786325
2012-02-01;LAS;ORD;11.22727273;10.88722575;7.825062411
2012-01-07;MSP;ORD;11;9.332238542;8.997075548
2012-08-09;DTW;ATL;10.0952381;11.07827537;7.917731758
2012-11-08;IAH;ORD;8.823529412;11.60124985;6.912265314
2012-08-03;DFW;LAS;11.63636364;10.10089594;7.907473587
2013-01-23;LGA;ATL;11;12.34378774;11.46007563
2012-12-20;DEN;MSP;9.681818182;10.85983942;6.678938921
2011-09-22;CLT;LGA;11.33333333;11.50226873;8.296585643
2011-11-23;ORD;PHX;13.23076923;10.37053642;8.882826993
2012-07-18;ORD;ATL;11.63636364;12.07939642;9.950091909
2012-10-28;LAS;DFW;12.47826087;10.58700821;9.529235232
2011-10-15;ATL;CLT;9.058823529;9.417859021;6.896290563
2012-08-27;LAX;ORD;17.55882353;12.18806653;12.00300764
2012-07-17;BOS;EWR;11.95833333;11.56379928;9.406192071
2012-08-04;LAS;ORD;15.36666667;10.32699416;10.14543666
2012-10-17;ATL;LGA;11.0952381;12.72526319;10.74199591
2011-11-21;EWR;LAX;11.5;10.02476391;7.071067812
2011-12-22;CLT;ATL;10.05263158;9.927284556;8.784289538
2012-11-27;ORD;LGA;10.23809524;13.80880104;8.601771689
2012-01-21;DFW;PHL;7.5;8.433026067;5.107926105
2012-02-04;CLT;ATL;6.666666667;8.473134618;5.1581063
2012-05-28;ATL;LGA;10.66666667;12.05339324;7.203058932
2012-12-20;ORD;MSP;14.17391304;11.56001253;12.32016888
2012-12-14;ORD;BOS;11.55;11.60124985;11.05238722
2012-01-13;DTW;ATL;10.57142857;10.71056171;7.331926272
2011-09-13;MCO;PHL;11.68181818;9.881233433;8.231104558
2011-11-25;LAX;EWR;11.04347826;9.42977584;6.858824845
2013-03-02;MCO;EWR;17;10.23673578;15.72418519
2013-01-25;JFK;SFO;13.65217391;12.02111119;11.19500171
2012-03-29;DEN;LAS;7;10.70457462;4.472135955
2012-12-21;SFO;EWR;12.5;10.08424426;8.526174533
2012-02-03;ORD;DEN;10.55555556;10.77518151;10.01306336
2012-07-05;DEN;SFO;10.25;10.01610971;7.085010121
2012-07-01;ATL;MCO;16.2;10.6186724;12.81270921
2012-04-20;LAX;SFO;11.65;12.69457173;10.78144117
2012-06-15;SFO;LAS;15.82758621;11.10265448;11.99127351
2012-08-17;MIA;JFK;14.75;10.15803314;9.830508069
2012-05-01;SFO;LAX;14.30769231;12.54649706;10.35671466
2012-03-02;SEA;DEN;7.3125;10.67434745;6.529101521
2012-01-10;SEA;ORD;9.85;10.14188607;6.499190233
2012-11-20;SEA;ORD;15.03846154;10.12559797;11.85742221
2013-01-25;DFW;DEN;10.45;11.51007198;6.962115528
2013-02-04;LAS;DEN;12.03703704;10.77518151;7.876359377
2012-03-09;ATL;DFW;7.294117647;11.85398669;5.382433301
2011-10-07;LAX;ATL;10.28571429;11.79811539;7.975856425
2012-12-31;ATL;CLT;6.266666667;8.531725062;4.757950739
2011-09-11;ATL;DTW;9.45;10.05048812;7.279929149
2012-07-17;ATL;MIA;11.6;11.03357341;8.426149773
2011-11-22;BOS;EWR;13.28;11.13625856;9.418598622
2012-02-22;DEN;LAX;12.61538462;11.50226873;9.679160803
2012-04-07;LAX;EWR;10;9.834016335;6.859492079
2013-01-12;ORD;LGA;12.47619048;11.11713044;10.9663989
2013-01-12;DFW;PHL;7.642857143;8.453188163;4.413391211
2013-02-06;ATL;SFO;11.36842105;10.45468494;9.105618085
2013-01-01;ATL;LAX;10.91666667;10.42705517;7.655158344
2013-01-12;ORD;DFW;10.73684211;9.663900691;9.762980563
2012-10-30;LAS;DEN;10.55;10.27487567;7.646636688
2011-11-20;SEA;DEN;9.055555556;9.663900691;6.272931787
2012-01-01;MCO;PHL;17.4;9.871885164;13.09803881
2012-08-13;DFW;DEN;10.90909091;11.89244116;8.667998566
2012-06-20;ORD;LAX;11.43478261;12.22558167;7.768386325
2012-05-08;ATL;BOS;9.210526316;11.60865056;5.968239526
2012-05-15;LAX;LAS;17;11.29138259;12.00277746
2013-01-07;EWR;ORD;9.55;11.59381966;6.004165221
2011-10-12;BOS;ORD;12.56;12.44317968;8.296987405
2012-01-10;DEN;LAS;10.3;11.10265448;7.399146466
2012-06-08;PHL;BOS;8.071428571;10.87084226;6.592119838
2012-04-25;SFO;ORD;12.64;12.10504203;9.844118379
2012-01-17;DFW;DEN;6.857142857;11.08317675;4.769408008
2011-10-14;LGA;BOS;7.941176471;12.6904411;6.37838722
2012-11-24;PHL;DFW;10.95;8.492869996;8.870263747
2012-12-03;SFO;ORD;10.11764706;11.95175082;10.55865967
2013-01-24;PHL;DFW;9.058823529;10.8151672;6.533285814
2011-11-06;ORD;LAS;12.77272727;10.79813534;9.918389934
2011-12-26;SFO;BOS;10.05263158;9.511127243;7.427229813
2011-12-16;LAX;ORD;15.4137931;12.49440571;11.07286658
2012-12-19;DEN;PHX;12.69565217;10.64362228;10.00651961
2011-11-06;LAS;SFO;12.16;11.3044702;7.646785817
2012-10-24;PHL;MCO;17.5;10.71652964;12.21580151
2012-04-24;ORD;IAH;8.823529412;10.61238242;7.019929613
2012-03-03;SFO;DFW;7.357142857;10.18991385;5.799298935
2011-11-02;PHX;ORD;11.59090909;10.5482876;8.539315747
2011-12-07;LAX;SEA;11.72727273;11.20170302;8.619920551
2012-08-19;SFO;DEN;12.47826087;10.67434745;9.069777812
2012-10-17;PHL;MCO;15.13333333;10.95660338;9.740542127
2011-12-14;DEN;SEA;9.235294118;10.4886563;7.471022451
2012-04-02;DEN;PHX;6.571428571;10.8151672;4.309458037
2012-11-15;DFW;LAX;10.90909091;11.86689314;8.922465445
2012-02-13;ATL;SFO;8.266666667;10.66211806;6.68117469
2012-06-09;ATL;DEN;11.81818182;10.04195275;8.13947678
2012-07-21;BOS;ATL;11.13636364;9.945391259;7.466084934
2011-09-28;LAX;ATL;12.11538462;11.33465543;8.557228164
2012-06-17;SFO;ATL;11.0952381;10.47514192;7.974363686
2012-07-25;DEN;DFW;9.545454545;11.81472259;6.419666752
2011-12-19;DEN;SEA;11.14285714;10.39193217;8.229737021
2011-11-27;EWR;LAX;13.5;11.07827537;8.22597512
2013-01-04;JFK;LAS;15.66666667;10.10916635;13.87730918
2012-12-27;ORD;EWR;9.863636364;9.909000334;6.97816632
2012-02-26;LAS;DFW;7.8;10.82643597;6.201382334
2012-03-06;SFO;ATL;7.2;9.963323857;4.768947173
2012-03-15;ATL;DTW;9.80952381;11.03357341;7.406882257
2011-10-24;ORD;PHX;10.33333333;11.57511363;6.658328118
2011-12-08;ATL;MCO;15.19230769;11.95175082;11.79837016
2011-11-06;MCO;ATL;12.04166667;11.25602654;8.045950462
2011-11-29;DFW;BOS;7.875;10.24442641;5.315072906
2012-08-25;ATL;BOS;11.09090909;9.963323857;8.618413791
2013-02-11;LAX;SEA;11.30434783;11.2782025;8.70963303
2011-11-12;MCO;PHL;16.52941176;10.58061035;10.00979912
2011-10-17;MSP;ATL;9.058823529;11.01335667;7.369452051
2012-12-13;PHX;DEN;8.473684211;11.4667443;6.239376937
2012-05-09;ORD;PHL;9.789473684;12.20691843;7.161462819
2012-09-24;DTW;LGA;11.25;10.84877128;9.158688713
2012-05-02;MCO;EWR;11.15;10.63741603;8.380899336
2012-07-29;IAH;ORD;13.84;10.01610971;10.79614129
2012-11-12;SFO;DFW;10.38095238;11.39773842;6.807908566
2012-06-24;SFO;LAS;16.03333333;10.87084226;11.01874057
2012-01-15;SFO;ATL;13.20833333;10.05898461;11.12763566
2012-07-22;SFO;LAS;12.76923077;10.63741603;8.001538314
2011-11-07;LGA;ORD;13.48148148;13.64022162;8.657457303
2012-01-11;DEN;MSP;9;10.63741603;6.745368782
2012-09-14;ORD;PHX;12.5;10.7809465;9.644885148
2012-05-24;MSP;DEN;9.736842105;11.51007198;6.715174402
2012-01-05;LAX;DFW;17.12121212;11.48656357;11.48302436
2012-12-29;DFW;DEN;14.16;9.981085665;10.88454562
2012-10-24;MSP;DEN;9.666666667;10.94609644;7.16472842
2012-10-11;MCO;PHL;15.78571429;10.85983942;10.65401035
2011-09-09;LAS;DFW;12.32;10.28991588;7.941032678
2012-12-10;ORD;SFO;8.666666667;12.18806653;7.404291284
2012-05-06;SFO;DEN;11.04545455;11.12671902;7.656166346
2012-03-30;PHL;MCO;16.96774194;10.64362228;12.13667684
2012-02-28;DTW;ORD;6.933333333;11.17859274;5.66274374
2011-12-29;DEN;DFW;10.90909091;9.945391259;7.036700329
2012-04-30;LAX;ATL;13.44;11.45875724;11.06827298
2011-10-09;CLT;LGA;7.75;10.18199462;5.157518783
2012-12-02;BOS;EWR;9.235294118;9.441616996;7.52935432
2012-08-12;PHX;DEN;11.57894737;10.04195275;9.67422572
2012-05-17;ORD;LGA;12.61538462;13.81559926;9.781929965
2013-01-07;MCO;EWR;16.35714286;10.5352;12.64680983
2012-06-11;DTW;ATL;11.63157895;11.39359863;13.14115895
2012-07-05;MSP;DEN;10.28571429;10.09258868;6.573757351
2012-03-03;ORD;LAX;13.28571429;11.42646248;9.443230548
2011-10-19;MIA;JFK;11.63636364;10.83204493;8.027010679
2012-08-13;EWR;ATL;7.333333333;11.25602654;5.163977795
2012-07-28;DFW;ORD;13.08;11.16458785;9.76353761
2012-06-22;IAH;LAX;12.375;10.85431356;8.721849126
2012-08-31;LAX;ORD;16.53125;12.13033975;10.9984878
2012-06-02;ORD;SFO;14.5;11.04360019;9.803627447
2012-05-03;LGA;BOS;5.928571429;13.47534777;4.581976156
2012-04-15;ATL;BOS;9.523809524;11.01843144;6.982972488
2013-02-04;ORD;DTW;6.066666667;11.48261653;4.366539438
2012-11-18;ATL;MIA;11.95833333;9.963323857;9.502764663
2012-12-07;MSP;DEN;7;10.44781578;5.416025603
2012-12-07;DEN;SEA;10.72727273;10.41308525;6.895007291
2013-01-26;ORD;SEA;10.31578947;8.492869996;7.608859103
2011-12-18;LAX;EWR;13.8;11.01843144;9.912113801
2013-02-22;DFW;DEN;9.166666667;11.74395621;6.400827152
2012-03-07;DEN;LAS;11.1;10.76359777;8.78934762
2013-01-05;EWR;LAX;13.84615385;9.899790558;9.849638806
2012-04-30;CLT;LGA;8.888888889;11.36856502;5.979267011
2011-10-30;JFK;LAS;12.81481481;10.356135;9.244695099
2012-07-13;ORD;BOS;13.56;12.11913866;9.895621928
2013-02-22;LGA;MIA;9.473684211;11.4142063;6.39764211
2012-05-22;DEN;DFW;10.78947368;11.84749981;9.784221694
2012-11-12;DTW;LGA;6.8125;11.18323776;5.08879488
2012-09-19;LGA;BOS;5.363636364;13.34900314;4.056420276
2011-09-16;BOS;ORD;10.66666667;12.46430613;7.261772052
2012-08-10;LAS;JFK;16.71875;10.85431356;11.50100802
2012-11-07;ORD;SFO;9.368421053;12.14978122;6.317616695
2012-09-11;BOS;SFO;12.45454545;11.26936373;9.435128246
2012-11-07;LAX;ORD;14.83333333;12.45729054;9.458013691
2013-01-15;PHL;ATL;7.777777778;11.19710382;5.652230747
2011-11-19;ORD;LAS;12.54166667;10.14997708;8.797129802
2013-01-18;BOS;PHL;8.4;10.67434745;6.987744373
2012-04-26;SFO;ORD;12;12.41223489;8.970852271
2011-09-13;BOS;ATL;9.947368421;11.06349345;7.106129469
2012-11-19;PHL;ORD;9;10.69856825;6.106890997
2012-03-16;JFK;SFO;12.08695652;12.44081746;8.633513156
2012-07-10;CLT;ATL;8.526315789;11.39773842;6.292574293
2012-07-27;JFK;MIA;14.93103448;10.44092122;9.550359135
2012-05-01;CLT;LGA;8.117647059;11.13625856;5.242641902
2013-01-15;LAX;SEA;10.9047619;10.6804322;9.164631809
2012-12-19;DEN;MSP;9.210526316;11.03357341;5.986827646
2011-12-26;EWR;ATL;15.5;9.725728753;12.5628853
2012-09-04;BOS;SFO;15.48275862;11.56757836;10.8976429
2012-11-20;LAX;JFK;18.86842105;12.85271521;13.13582074
2012-09-13;PHX;ORD;9.705882353;10.74608613;8.963570061
2012-04-24;MCO;ATL;11.04761905;11.68463486;8.291418398
2012-11-27;MSP;ATL;9.818181818;10.73431968;6.779776395
2011-11-22;BOS;SFO;13.60714286;10.44092122;9.919450723
2011-12-23;ATL;MCO;15.32258065;11.29138259;10.77152758
2012-06-08;MSP;ATL;16.34615385;10.75194163;12.84349581
2012-10-08;DEN;ORD;10.31578947;11.40186904;8.178920274
2012-02-14;LAX;IAH;13.48148148;10.24442641;10.75020705
2012-06-03;SFO;LAS;13.84;11.37694695;11.25344392
2012-04-08;SFO;LAX;11.25;12.47594045;7.952303467
2012-07-11;MSP;ORD;12.875;12.40260919;9.138130814
2012-09-08;CLT;LGA;14.20833333;10.2290133;12.06496605
2012-11-28;ORD;IAH;7.466666667;10.78669374;5.501514943
2013-02-15;SFO;BOS;10.71428571;11.73362391;7.510944396
2012-12-23;LAX;LAS;14.57692308;10.49537694;12.59261078
2012-03-24;JFK;MCO;15.7;10.4886563;10.87911634
2011-09-07;SFO;BOS;11;11.13149489;6.782329983
2011-12-28;SEA;SFO;10.42857143;10.42008329;6.95393003
2012-01-11;LAS;ORD;10.55;10.7809465;7.43728162
2011-12-14;BOS;ATL;10.38888889;11.3174666;9.056287312
2012-03-31;MSP;ORD;8.941176471;9.417859021;7.00420042
2012-04-07;ORD;EWR;8.785714286;8.74925006;10.63505504
2011-10-21;LAS;LAX;16.17647059;11.97009499;10.63861061
2012-04-27;MIA;JFK;13.80769231;10.64362228;10.43846437
2012-05-03;MSP;DEN;9.75;10.97744131;6.381511123
2013-02-10;DTW;LGA;8.4;10.42008329;10.21763182
2012-09-22;LAX;JFK;20.65909091;12.81248305;13.03830347
2011-09-20;DTW;LGA;9.411764706;10.95660338;6.88348407
2012-08-13;DTW;ATL;10.47619048;10.98777361;6.830951966
2012-08-01;EWR;SFO;11.47826087;10.71056171;7.579095444
2012-12-01;ATL;EWR;8.466666667;9.077833738;7.744737076
2012-05-02;DEN;LAX;9.894736842;11.24259329;10.40776813
2012-11-29;DEN;LAX;10.85714286;11.08317675;7.611082146
2013-01-22;LAX;JFK;17.09090909;13.01593673;12.88740576
2012-05-21;JFK;MCO;11.04545455;11.04360019;7.79179833
2012-11-28;ATL;BOS;8.421052632;11.02349244;6.185249384
2011-12-25;DFW;ATL;9.842105263;9.175645143;7.60309263
2012-03-21;EWR;ORD;10.83333333;11.63432418;10.51749243
2012-01-02;DTW;LGA;12.625;10.26730984;8.98700753
2012-03-20;ATL;SFO;12.28571429;10.51539476;10.29632389
2013-02-20;ORD;PHX;8;10.83204493;5.049752469
2012-11-16;DFW;ATL;12;12.19077135;11.15688982
2012-08-24;LAX;SEA;15.51612903;11.35592107;10.02620223
2012-10-21;DFW;ATL;9;11.35592107;8.683994744
2012-06-12;PHL;MCO;12.34782609;10.05898461;9.286396187
2013-02-24;DFW;LAX;8.888888889;11.01843144;6.986448133
2012-02-18;JFK;LAS;12.03846154;10.43400108;8.45922346
2012-08-19;JFK;MCO;17.78378378;10.88178056;12.10632327
2012-04-03;DEN;SEA;8.411764706;10.58061035;5.874295953
2012-11-16;ATL;DFW;11.83333333;12.13312954;7.608157331
2012-06-06;SEA;SFO;10.76190476;11.71975785;7.968091126
2011-09-21;DEN;MSP;10;11.08317675;7.218802609
2011-10-01;JFK;SFO;15.5;11.94251063;9.38083152
2012-10-11;ATL;EWR;9.4;11.55621807;7.76903435
2012-12-22;ORD;SFO;19.5;10.4615289;13.19377723
2012-01-20;EWR;MCO;14.34615385;10.78669374;10.84782857
2013-01-28;LGA;CLT;6.857142857;11.1074923;5.82906699
2011-12-24;DFW;LAS;15.03846154;9.511127243;11.12288009
2013-02-05;ATL;MIA;12.95833333;11.04360019;10.11876933
2011-11-28;DTW;ATL;8.9375;11.08317675;7.343648049
2012-03-12;ORD;MSP;9.166666667;12.35866794;6.679644231
2012-03-20;BOS;LGA;4.666666667;12.95055429;3.626501779
